site,FD_index,value,Elev
SPD_02,FDiv,0.690162547,1494
SPD_02,FDiv,0.690221459,1494
SPD_02,FDiv,0.690247937,1494
SPD_02,FDiv,0.69025971,1494
SPD_02,FDiv,0.69027585,1494
SPD_02,FDiv,0.690323534,1494
SPD_02,FDiv,0.690335182,1494
SPD_02,FDiv,0.690338219,1494
SPD_02,FDiv,0.690344668,1494
SPD_02,FDiv,0.690355663,1494
SPD_02,FDiv,0.690385743,1494
SPD_02,FDiv,0.690401049,1494
SPD_02,FDiv,0.690495609,1494
SPD_02,FDiv,0.690495609,1494
SPD_02,FDiv,0.690505869,1494
SPD_02,FDiv,0.690566836,1494
SPD_02,FDiv,0.690589729,1494
SPD_02,FDiv,0.690625787,1494
SPD_02,FDiv,0.690666429,1494
SPD_02,FDiv,0.690675794,1494
SPD_02,FDiv,0.690681728,1494
SPD_02,FDiv,0.690706945,1494
SPD_02,FDiv,0.690722,1494
SPD_02,FDiv,0.69074109,1494
SPD_02,FDiv,0.69083597,1494
SPD_02,FDiv,0.690884665,1494
SPD_02,FDiv,0.690896026,1494
SPD_02,FDiv,0.690919283,1494
SPD_02,FDiv,0.690936032,1494
SPD_02,FDiv,0.690945944,1494
SPD_02,FDiv,0.690984138,1494
SPD_02,FDiv,0.691153527,1494
SPD_02,FDiv,0.691154176,1494
SPD_02,FDiv,0.691189785,1494
SPD_02,FDiv,0.691372149,1494
SPD_02,FDiv,0.691409299,1494
SPD_02,FDiv,0.691427,1494
SPD_02,FDiv,0.691442663,1494
SPD_02,FDiv,0.691547615,1494
SPD_02,FDiv,0.691557718,1494
SPD_02,FDiv,0.691571866,1494
SPD_02,FDiv,0.69158477,1494
SPD_02,FDiv,0.691681536,1494
SPD_02,FDiv,0.691686896,1494
SPD_02,FDiv,0.69169641,1494
SPD_02,FDiv,0.69183864,1494
SPD_02,FDiv,0.691842697,1494
SPD_02,FDiv,0.691874919,1494
SPD_02,FDiv,0.691960991,1494
SPD_02,FDiv,0.692014467,1494
SPD_02,FDiv,0.692041243,1494
SPD_02,FDiv,0.69205433,1494
SPD_02,FDiv,0.692101135,1494
SPD_02,FDiv,0.692198907,1494
SPD_02,FDiv,0.692229747,1494
SPD_02,FDiv,0.692238431,1494
SPD_02,FDiv,0.692238915,1494
SPD_02,FDiv,0.69232825,1494
SPD_02,FDiv,0.692336701,1494
SPD_02,FDiv,0.692363875,1494
SPD_02,FDiv,0.692401683,1494
SPD_02,FDiv,0.692407604,1494
SPD_02,FDiv,0.692410896,1494
SPD_02,FDiv,0.692423126,1494
SPD_02,FDiv,0.692430314,1494
SPD_02,FDiv,0.692498824,1494
SPD_02,FDiv,0.692551202,1494
SPD_02,FDiv,0.692576573,1494
SPD_02,FDiv,0.692593795,1494
SPD_02,FDiv,0.69264795,1494
SPD_02,FDiv,0.692710337,1494
SPD_02,FDiv,0.692734514,1494
SPD_02,FDiv,0.69273981,1494
SPD_02,FDiv,0.692760681,1494
SPD_02,FDiv,0.692788195,1494
SPD_02,FDiv,0.692887029,1494
SPD_02,FDiv,0.692908881,1494
SPD_02,FDiv,0.69296395,1494
SPD_02,FDiv,0.69300966,1494
SPD_02,FDiv,0.693098067,1494
SPD_02,FDiv,0.693198373,1494
SPD_02,FDiv,0.693230158,1494
SPD_02,FDiv,0.693235685,1494
SPD_02,FDiv,0.693250114,1494
SPD_02,FDiv,0.693266454,1494
SPD_02,FDiv,0.693313568,1494
SPD_02,FDiv,0.693327738,1494
SPD_02,FDiv,0.69335014,1494
SPD_02,FDiv,0.69340511,1494
SPD_02,FDiv,0.693442034,1494
SPD_02,FDiv,0.693488321,1494
SPD_02,FDiv,0.693499705,1494
SPD_02,FDiv,0.693499705,1494
SPD_02,FDiv,0.693569875,1494
SPD_02,FDiv,0.693589792,1494
SPD_02,FDiv,0.693625118,1494
SPD_02,FDiv,0.693628465,1494
SPD_02,FDiv,0.69369116,1494
SPD_02,FDiv,0.693702636,1494
SPD_02,FDiv,0.693785547,1494
SPD_02,FDiv,0.693799658,1494
SPD_02,FDiv,0.693809421,1494
SPD_02,FDiv,0.693851345,1494
SPD_02,FDiv,0.693899906,1494
SPD_02,FDiv,0.693933652,1494
SPD_02,FDiv,0.693941602,1494
SPD_02,FDiv,0.693966722,1494
SPD_02,FDiv,0.694002098,1494
SPD_02,FDiv,0.694011015,1494
SPD_02,FDiv,0.69401137,1494
SPD_02,FDiv,0.694048675,1494
SPD_02,FDiv,0.694064623,1494
SPD_02,FDiv,0.694072401,1494
SPD_02,FDiv,0.694079205,1494
SPD_02,FDiv,0.694095312,1494
SPD_02,FDiv,0.694125156,1494
SPD_02,FDiv,0.694173229,1494
SPD_02,FDiv,0.694200131,1494
SPD_02,FDiv,0.694245277,1494
SPD_02,FDiv,0.694275073,1494
SPD_02,FDiv,0.694281173,1494
SPD_02,FDiv,0.694363212,1494
SPD_02,FDiv,0.694406516,1494
SPD_02,FDiv,0.694523864,1494
SPD_02,FDiv,0.694524981,1494
SPD_02,FDiv,0.694560867,1494
SPD_02,FDiv,0.694593373,1494
SPD_02,FDiv,0.694622569,1494
SPD_02,FDiv,0.694657663,1494
SPD_02,FDiv,0.69470555,1494
SPD_02,FDiv,0.694718792,1494
SPD_02,FDiv,0.694752938,1494
SPD_02,FDiv,0.694785972,1494
SPD_02,FDiv,0.694805336,1494
SPD_02,FDiv,0.694813931,1494
SPD_02,FDiv,0.694842703,1494
SPD_02,FDiv,0.695038351,1494
SPD_02,FDiv,0.695043595,1494
SPD_02,FDiv,0.695168701,1494
SPD_02,FDiv,0.695210986,1494
SPD_02,FDiv,0.695270333,1494
SPD_02,FDiv,0.69527609,1494
SPD_02,FDiv,0.695331376,1494
SPD_02,FDiv,0.695375679,1494
SPD_02,FDiv,0.695376601,1494
SPD_02,FDiv,0.695377351,1494
SPD_02,FDiv,0.695388998,1494
SPD_02,FDiv,0.695451323,1494
SPD_02,FDiv,0.69553738,1494
SPD_02,FDiv,0.69557841,1494
SPD_02,FDiv,0.695597853,1494
SPD_02,FDiv,0.69562949,1494
SPD_02,FDiv,0.695630427,1494
SPD_02,FDiv,0.695649431,1494
SPD_02,FDiv,0.695858063,1494
SPD_02,FDiv,0.695884187,1494
SPD_02,FDiv,0.695932348,1494
SPD_02,FDiv,0.696050653,1494
SPD_02,FDiv,0.696087452,1494
SPD_02,FDiv,0.696101675,1494
SPD_02,FDiv,0.696123166,1494
SPD_02,FDiv,0.696137209,1494
SPD_02,FDiv,0.69614501,1494
SPD_02,FDiv,0.696185354,1494
SPD_02,FDiv,0.696210443,1494
SPD_02,FDiv,0.696252582,1494
SPD_02,FDiv,0.696297433,1494
SPD_02,FDiv,0.696307051,1494
SPD_02,FDiv,0.69636946,1494
SPD_02,FDiv,0.696372966,1494
SPD_02,FDiv,0.696587132,1494
SPD_02,FDiv,0.696606972,1494
SPD_02,FDiv,0.696609829,1494
SPD_02,FDiv,0.696674215,1494
SPD_02,FDiv,0.696693515,1494
SPD_02,FDiv,0.696698564,1494
SPD_02,FDiv,0.696698995,1494
SPD_02,FDiv,0.696771568,1494
SPD_02,FDiv,0.696771568,1494
SPD_02,FDiv,0.696772616,1494
SPD_02,FDiv,0.696810214,1494
SPD_02,FDiv,0.69686398,1494
SPD_02,FDiv,0.696888647,1494
SPD_02,FDiv,0.696936001,1494
SPD_02,FDiv,0.696947656,1494
SPD_02,FDiv,0.697046882,1494
SPD_02,FDiv,0.697065916,1494
SPD_02,FDiv,0.697102221,1494
SPD_02,FDiv,0.69716201,1494
SPD_02,FDiv,0.697176514,1494
SPD_02,FDiv,0.697177882,1494
SPD_02,FDiv,0.697236245,1494
SPD_02,FDiv,0.69724333,1494
SPD_02,FDiv,0.697252653,1494
SPD_02,FDiv,0.697324976,1494
SPD_02,FDiv,0.697339506,1494
SPD_02,FDiv,0.697363713,1494
SPD_02,FDiv,0.69737689,1494
SPD_02,FDiv,0.697468966,1494
SPD_02,FDiv,0.697481773,1494
SPD_02,FDiv,0.697490885,1494
SPD_02,FDiv,0.697579691,1494
SPD_02,FDiv,0.697728723,1494
SPD_02,FDiv,0.697772321,1494
SPD_02,FDiv,0.697783033,1494
SPD_02,FDiv,0.697796499,1494
SPD_02,FDiv,0.697813268,1494
SPD_02,FDiv,0.697932947,1494
SPD_02,FDiv,0.698011851,1494
SPD_02,FDiv,0.698057282,1494
SPD_02,FDiv,0.6980662,1494
SPD_02,FDiv,0.698094911,1494
SPD_02,FDiv,0.698131455,1494
SPD_02,FDiv,0.698164721,1494
SPD_02,FDiv,0.69818916,1494
SPD_02,FDiv,0.698199859,1494
SPD_02,FDiv,0.698271056,1494
SPD_02,FDiv,0.698273056,1494
SPD_02,FDiv,0.698278327,1494
SPD_02,FDiv,0.698371099,1494
SPD_02,FDiv,0.698378113,1494
SPD_02,FDiv,0.698440674,1494
SPD_02,FDiv,0.698450481,1494
SPD_02,FDiv,0.698463503,1494
SPD_02,FDiv,0.698487424,1494
SPD_02,FDiv,0.698497027,1494
SPD_02,FDiv,0.69856102,1494
SPD_02,FDiv,0.698562438,1494
SPD_02,FDiv,0.698628721,1494
SPD_02,FDiv,0.698660452,1494
SPD_02,FDiv,0.6987184,1494
SPD_02,FDiv,0.698724319,1494
SPD_02,FDiv,0.698726354,1494
SPD_02,FDiv,0.69875763,1494
SPD_02,FDiv,0.698771644,1494
SPD_02,FDiv,0.698776998,1494
SPD_02,FDiv,0.698777248,1494
SPD_02,FDiv,0.698806707,1494
SPD_02,FDiv,0.698856194,1494
SPD_02,FDiv,0.698908782,1494
SPD_02,FDiv,0.698944406,1494
SPD_02,FDiv,0.699103613,1494
SPD_02,FDiv,0.699186204,1494
SPD_02,FDiv,0.699289474,1494
SPD_02,FDiv,0.699305713,1494
SPD_02,FDiv,0.699367414,1494
SPD_02,FDiv,0.699379934,1494
SPD_02,FDiv,0.699561631,1494
SPD_02,FDiv,0.699620255,1494
SPD_02,FDiv,0.699629756,1494
SPD_02,FDiv,0.699725493,1494
SPD_02,FDiv,0.699811191,1494
SPD_02,FDiv,0.699834923,1494
SPD_02,FDiv,0.699878516,1494
SPD_02,FDiv,0.699885145,1494
SPD_02,FDiv,0.699915488,1494
SPD_02,FDiv,0.699923886,1494
SPD_02,FDiv,0.699981193,1494
SPD_02,FDiv,0.700047956,1494
SPD_02,FDiv,0.700078679,1494
SPD_02,FDiv,0.700169737,1494
SPD_02,FDiv,0.700223332,1494
SPD_02,FDiv,0.700238922,1494
SPD_02,FDiv,0.700254778,1494
SPD_02,FDiv,0.700269084,1494
SPD_02,FDiv,0.700270099,1494
SPD_02,FDiv,0.700297862,1494
SPD_02,FDiv,0.70041022,1494
SPD_02,FDiv,0.700418824,1494
SPD_02,FDiv,0.700466098,1494
SPD_02,FDiv,0.700500497,1494
SPD_02,FDiv,0.700538477,1494
SPD_02,FDiv,0.700587618,1494
SPD_02,FDiv,0.700623688,1494
SPD_02,FDiv,0.700684604,1494
SPD_02,FDiv,0.700865023,1494
SPD_02,FDiv,0.700927166,1494
SPD_02,FDiv,0.700968144,1494
SPD_02,FDiv,0.700992237,1494
SPD_02,FDiv,0.701031394,1494
SPD_02,FDiv,0.701068141,1494
SPD_02,FDiv,0.701079226,1494
SPD_02,FDiv,0.701249064,1494
SPD_02,FDiv,0.701307181,1494
SPD_02,FDiv,0.70133631,1494
SPD_02,FDiv,0.701382173,1494
SPD_02,FDiv,0.701432688,1494
SPD_02,FDiv,0.701432842,1494
SPD_02,FDiv,0.701452479,1494
SPD_02,FDiv,0.701459163,1494
SPD_02,FDiv,0.701467633,1494
SPD_02,FDiv,0.701500545,1494
SPD_02,FDiv,0.701544741,1494
SPD_02,FDiv,0.701547499,1494
SPD_02,FDiv,0.701617563,1494
SPD_02,FDiv,0.70162272,1494
SPD_02,FDiv,0.701648966,1494
SPD_02,FDiv,0.701656873,1494
SPD_02,FDiv,0.701670678,1494
SPD_02,FDiv,0.701673181,1494
SPD_02,FDiv,0.701704913,1494
SPD_02,FDiv,0.701785426,1494
SPD_02,FDiv,0.701810055,1494
SPD_02,FDiv,0.701818479,1494
SPD_02,FDiv,0.701826794,1494
SPD_02,FDiv,0.701834988,1494
SPD_02,FDiv,0.701850927,1494
SPD_02,FDiv,0.701883876,1494
SPD_02,FDiv,0.701937786,1494
SPD_02,FDiv,0.701960603,1494
SPD_02,FDiv,0.702009805,1494
SPD_02,FDiv,0.702033683,1494
SPD_02,FDiv,0.702086753,1494
SPD_02,FDiv,0.702113507,1494
SPD_02,FDiv,0.702124062,1494
SPD_02,FDiv,0.70214296,1494
SPD_02,FDiv,0.70216868,1494
SPD_02,FDiv,0.702193728,1494
SPD_02,FDiv,0.702258712,1494
SPD_02,FDiv,0.702317314,1494
SPD_02,FDiv,0.702322548,1494
SPD_02,FDiv,0.702434382,1494
SPD_02,FDiv,0.702442831,1494
SPD_02,FDiv,0.702448419,1494
SPD_02,FDiv,0.702455339,1494
SPD_02,FDiv,0.702477532,1494
SPD_02,FDiv,0.702531214,1494
SPD_02,FDiv,0.702565165,1494
SPD_02,FDiv,0.702565598,1494
SPD_02,FDiv,0.702572489,1494
SPD_02,FDiv,0.702572489,1494
SPD_02,FDiv,0.702575295,1494
SPD_02,FDiv,0.702588808,1494
SPD_02,FDiv,0.702644368,1494
SPD_02,FDiv,0.702794416,1494
SPD_02,FDiv,0.702857985,1494
SPD_02,FDiv,0.702885408,1494
SPD_02,FDiv,0.702911957,1494
SPD_02,FDiv,0.702912078,1494
SPD_02,FDiv,0.702934899,1494
SPD_02,FDiv,0.702938058,1494
SPD_02,FDiv,0.70297336,1494
SPD_02,FDiv,0.703197678,1494
SPD_02,FDiv,0.703247287,1494
SPD_02,FDiv,0.703271188,1494
SPD_02,FDiv,0.703275679,1494
SPD_02,FDiv,0.703325818,1494
SPD_02,FDiv,0.703359387,1494
SPD_02,FDiv,0.703361816,1494
SPD_02,FDiv,0.703361816,1494
SPD_02,FDiv,0.703371098,1494
SPD_02,FDiv,0.703460304,1494
SPD_02,FDiv,0.703468499,1494
SPD_02,FDiv,0.703503422,1494
SPD_02,FDiv,0.703558288,1494
SPD_02,FDiv,0.703698367,1494
SPD_02,FDiv,0.703827577,1494
SPD_02,FDiv,0.703904278,1494
SPD_02,FDiv,0.703930643,1494
SPD_02,FDiv,0.703992507,1494
SPD_02,FDiv,0.704087567,1494
SPD_02,FDiv,0.704216087,1494
SPD_02,FDiv,0.704265902,1494
SPD_02,FDiv,0.704269096,1494
SPD_02,FDiv,0.704411184,1494
SPD_02,FDiv,0.704436074,1494
SPD_02,FDiv,0.704455026,1494
SPD_02,FDiv,0.704501142,1494
SPD_02,FDiv,0.7045018,1494
SPD_02,FDiv,0.704516615,1494
SPD_02,FDiv,0.704518413,1494
SPD_02,FDiv,0.704558903,1494
SPD_02,FDiv,0.704560622,1494
SPD_02,FDiv,0.704574833,1494
SPD_02,FDiv,0.704626959,1494
SPD_02,FDiv,0.70465622,1494
SPD_02,FDiv,0.704684901,1494
SPD_02,FDiv,0.704703659,1494
SPD_02,FDiv,0.704704246,1494
SPD_02,FDiv,0.704758218,1494
SPD_02,FDiv,0.704799479,1494
SPD_02,FDiv,0.704807276,1494
SPD_02,FDiv,0.704958607,1494
SPD_02,FDiv,0.705012035,1494
SPD_02,FDiv,0.705051663,1494
SPD_02,FDiv,0.705081778,1494
SPD_02,FDiv,0.705117713,1494
SPD_02,FDiv,0.705121787,1494
SPD_02,FDiv,0.705125072,1494
SPD_02,FDiv,0.705152642,1494
SPD_02,FDiv,0.705165685,1494
SPD_02,FDiv,0.705200434,1494
SPD_02,FDiv,0.705203048,1494
SPD_02,FDiv,0.705259209,1494
SPD_02,FDiv,0.705312978,1494
SPD_02,FDiv,0.705316817,1494
SPD_02,FDiv,0.705339971,1494
SPD_02,FDiv,0.705357227,1494
SPD_02,FDiv,0.705357961,1494
SPD_02,FDiv,0.705359839,1494
SPD_02,FDiv,0.705381421,1494
SPD_02,FDiv,0.70545579,1494
SPD_02,FDiv,0.705534723,1494
SPD_02,FDiv,0.705535763,1494
SPD_02,FDiv,0.705537581,1494
SPD_02,FDiv,0.705580779,1494
SPD_02,FDiv,0.705592433,1494
SPD_02,FDiv,0.705631071,1494
SPD_02,FDiv,0.705656057,1494
SPD_02,FDiv,0.705665353,1494
SPD_02,FDiv,0.705710105,1494
SPD_02,FDiv,0.705729911,1494
SPD_02,FDiv,0.705842996,1494
SPD_02,FDiv,0.705842996,1494
SPD_02,FDiv,0.70584581,1494
SPD_02,FDiv,0.705845903,1494
SPD_02,FDiv,0.705915081,1494
SPD_02,FDiv,0.705968521,1494
SPD_02,FDiv,0.706031464,1494
SPD_02,FDiv,0.706054965,1494
SPD_02,FDiv,0.706086064,1494
SPD_02,FDiv,0.706090236,1494
SPD_02,FDiv,0.706127873,1494
SPD_02,FDiv,0.70617932,1494
SPD_02,FDiv,0.706182918,1494
SPD_02,FDiv,0.706229697,1494
SPD_02,FDiv,0.706229697,1494
SPD_02,FDiv,0.70624817,1494
SPD_02,FDiv,0.706270346,1494
SPD_02,FDiv,0.706279186,1494
SPD_02,FDiv,0.706333098,1494
SPD_02,FDiv,0.706383891,1494
SPD_02,FDiv,0.706398531,1494
SPD_02,FDiv,0.706434228,1494
SPD_02,FDiv,0.706436455,1494
SPD_02,FDiv,0.706479988,1494
SPD_02,FDiv,0.706506366,1494
SPD_02,FDiv,0.706530322,1494
SPD_02,FDiv,0.706531684,1494
SPD_02,FDiv,0.706635854,1494
SPD_02,FDiv,0.706658596,1494
SPD_02,FDiv,0.706750638,1494
SPD_02,FDiv,0.706761457,1494
SPD_02,FDiv,0.706783433,1494
SPD_02,FDiv,0.706790999,1494
SPD_02,FDiv,0.706882521,1494
SPD_02,FDiv,0.706936576,1494
SPD_02,FDiv,0.707009984,1494
SPD_02,FDiv,0.707108722,1494
SPD_02,FDiv,0.707115301,1494
SPD_02,FDiv,0.707149314,1494
SPD_02,FDiv,0.707163935,1494
SPD_02,FDiv,0.707230728,1494
SPD_02,FDiv,0.707248884,1494
SPD_02,FDiv,0.707266096,1494
SPD_02,FDiv,0.707345989,1494
SPD_02,FDiv,0.707358438,1494
SPD_02,FDiv,0.707365612,1494
SPD_02,FDiv,0.707446738,1494
SPD_02,FDiv,0.707482155,1494
SPD_02,FDiv,0.707501164,1494
SPD_02,FDiv,0.707558831,1494
SPD_02,FDiv,0.707601773,1494
SPD_02,FDiv,0.707601773,1494
SPD_02,FDiv,0.707602018,1494
SPD_02,FDiv,0.707637314,1494
SPD_02,FDiv,0.707677126,1494
SPD_02,FDiv,0.707696037,1494
SPD_02,FDiv,0.70770195,1494
SPD_02,FDiv,0.707868328,1494
SPD_02,FDiv,0.707897123,1494
SPD_02,FDiv,0.707913137,1494
SPD_02,FDiv,0.707941699,1494
SPD_02,FDiv,0.707990466,1494
SPD_02,FDiv,0.708003105,1494
SPD_02,FDiv,0.708026494,1494
SPD_02,FDiv,0.708066311,1494
SPD_02,FDiv,0.708116521,1494
SPD_02,FDiv,0.708165017,1494
SPD_02,FDiv,0.708180567,1494
SPD_02,FDiv,0.708209214,1494
SPD_02,FDiv,0.70827583,1494
SPD_02,FDiv,0.708283962,1494
SPD_02,FDiv,0.708299855,1494
SPD_02,FDiv,0.708323975,1494
SPD_02,FDiv,0.708343157,1494
SPD_02,FDiv,0.708380536,1494
SPD_02,FDiv,0.708389315,1494
SPD_02,FDiv,0.708401726,1494
SPD_02,FDiv,0.70848476,1494
SPD_02,FDiv,0.70852389,1494
SPD_02,FDiv,0.708605524,1494
SPD_02,FDiv,0.708692452,1494
SPD_02,FDiv,0.708711349,1494
SPD_02,FDiv,0.708713735,1494
SPD_02,FDiv,0.708747721,1494
SPD_02,FDiv,0.708795021,1494
SPD_02,FDiv,0.708821063,1494
SPD_02,FDiv,0.70888431,1494
SPD_02,FDiv,0.70888443,1494
SPD_02,FDiv,0.708889795,1494
SPD_02,FDiv,0.708922781,1494
SPD_02,FDiv,0.70895709,1494
SPD_02,FDiv,0.708976439,1494
SPD_02,FDiv,0.709123297,1494
SPD_02,FDiv,0.709127385,1494
SPD_02,FDiv,0.709193861,1494
SPD_02,FDiv,0.709257853,1494
SPD_02,FDiv,0.709297776,1494
SPD_02,FDiv,0.709326078,1494
SPD_02,FDiv,0.709364649,1494
SPD_02,FDiv,0.709366881,1494
SPD_02,FDiv,0.709398987,1494
SPD_02,FDiv,0.709399145,1494
SPD_02,FDiv,0.709410991,1494
SPD_02,FDiv,0.709429139,1494
SPD_02,FDiv,0.709457162,1494
SPD_02,FDiv,0.709467675,1494
SPD_02,FDiv,0.709475792,1494
SPD_02,FDiv,0.709490875,1494
SPD_02,FDiv,0.709498925,1494
SPD_02,FDiv,0.709538846,1494
SPD_02,FDiv,0.709567557,1494
SPD_02,FDiv,0.709567938,1494
SPD_02,FDiv,0.70973837,1494
SPD_02,FDiv,0.709770855,1494
SPD_02,FDiv,0.709801647,1494
SPD_02,FDiv,0.709870683,1494
SPD_02,FDiv,0.709899427,1494
SPD_02,FDiv,0.709927762,1494
SPD_02,FDiv,0.709929913,1494
SPD_02,FDiv,0.709954628,1494
SPD_02,FDiv,0.70996072,1494
SPD_02,FDiv,0.710126717,1494
SPD_02,FDiv,0.710211046,1494
SPD_02,FDiv,0.710232077,1494
SPD_02,FDiv,0.710236924,1494
SPD_02,FDiv,0.71026385,1494
SPD_02,FDiv,0.710281372,1494
SPD_02,FDiv,0.710361177,1494
SPD_02,FDiv,0.71036914,1494
SPD_02,FDiv,0.710393991,1494
SPD_02,FDiv,0.710394033,1494
SPD_02,FDiv,0.710407067,1494
SPD_02,FDiv,0.710422808,1494
SPD_02,FDiv,0.710450734,1494
SPD_02,FDiv,0.710450854,1494
SPD_02,FDiv,0.710468342,1494
SPD_02,FDiv,0.710537576,1494
SPD_02,FDiv,0.710539824,1494
SPD_02,FDiv,0.71054033,1494
SPD_02,FDiv,0.710548481,1494
SPD_02,FDiv,0.710548481,1494
SPD_02,FDiv,0.710548784,1494
SPD_02,FDiv,0.710590068,1494
SPD_02,FDiv,0.71059921,1494
SPD_02,FDiv,0.71059921,1494
SPD_02,FDiv,0.710716183,1494
SPD_02,FDiv,0.710749059,1494
SPD_02,FDiv,0.710749059,1494
SPD_02,FDiv,0.710841901,1494
SPD_02,FDiv,0.710941402,1494
SPD_02,FDiv,0.711021912,1494
SPD_02,FDiv,0.711032421,1494
SPD_02,FDiv,0.711092171,1494
SPD_02,FDiv,0.711188725,1494
SPD_02,FDiv,0.711217587,1494
SPD_02,FDiv,0.711276926,1494
SPD_02,FDiv,0.711317702,1494
SPD_02,FDiv,0.711444523,1494
SPD_02,FDiv,0.711588123,1494
SPD_02,FDiv,0.711599448,1494
SPD_02,FDiv,0.711643503,1494
SPD_02,FDiv,0.711666338,1494
SPD_02,FDiv,0.711697741,1494
SPD_02,FDiv,0.711751625,1494
SPD_02,FDiv,0.711773706,1494
SPD_02,FDiv,0.711774304,1494
SPD_02,FDiv,0.71181384,1494
SPD_02,FDiv,0.711831755,1494
SPD_02,FDiv,0.711949079,1494
SPD_02,FDiv,0.711965767,1494
SPD_02,FDiv,0.711987927,1494
SPD_02,FDiv,0.712016349,1494
SPD_02,FDiv,0.712035177,1494
SPD_02,FDiv,0.712040356,1494
SPD_02,FDiv,0.71207041,1494
SPD_02,FDiv,0.712107569,1494
SPD_02,FDiv,0.712151265,1494
SPD_02,FDiv,0.712193734,1494
SPD_02,FDiv,0.712213718,1494
SPD_02,FDiv,0.712214234,1494
SPD_02,FDiv,0.712249742,1494
SPD_02,FDiv,0.712288229,1494
SPD_02,FDiv,0.712295743,1494
SPD_02,FDiv,0.712369977,1494
SPD_02,FDiv,0.712387887,1494
SPD_02,FDiv,0.712403884,1494
SPD_02,FDiv,0.712440554,1494
SPD_02,FDiv,0.712453569,1494
SPD_02,FDiv,0.712517268,1494
SPD_02,FDiv,0.712536855,1494
SPD_02,FDiv,0.712603812,1494
SPD_02,FDiv,0.712659033,1494
SPD_02,FDiv,0.712660269,1494
SPD_02,FDiv,0.712766505,1494
SPD_02,FDiv,0.712842817,1494
SPD_02,FDiv,0.712899157,1494
SPD_02,FDiv,0.713013205,1494
SPD_02,FDiv,0.713037242,1494
SPD_02,FDiv,0.713076559,1494
SPD_02,FDiv,0.713109012,1494
SPD_02,FDiv,0.713112708,1494
SPD_02,FDiv,0.713132847,1494
SPD_02,FDiv,0.713351988,1494
SPD_02,FDiv,0.713361482,1494
SPD_02,FDiv,0.713466432,1494
SPD_02,FDiv,0.713469761,1494
SPD_02,FDiv,0.713471364,1494
SPD_02,FDiv,0.713483393,1494
SPD_02,FDiv,0.7135285,1494
SPD_02,FDiv,0.713538707,1494
SPD_02,FDiv,0.713580176,1494
SPD_02,FDiv,0.713594713,1494
SPD_02,FDiv,0.713630834,1494
SPD_02,FDiv,0.713638673,1494
SPD_02,FDiv,0.713695874,1494
SPD_02,FDiv,0.7137405,1494
SPD_02,FDiv,0.713765594,1494
SPD_02,FDiv,0.71380088,1494
SPD_02,FDiv,0.713828504,1494
SPD_02,FDiv,0.71384204,1494
SPD_02,FDiv,0.713853302,1494
SPD_02,FDiv,0.713859284,1494
SPD_02,FDiv,0.713903613,1494
SPD_02,FDiv,0.713913995,1494
SPD_02,FDiv,0.713919097,1494
SPD_02,FDiv,0.714011908,1494
SPD_02,FDiv,0.714052679,1494
SPD_02,FDiv,0.714156937,1494
SPD_02,FDiv,0.714158029,1494
SPD_02,FDiv,0.714160577,1494
SPD_02,FDiv,0.714222072,1494
SPD_02,FDiv,0.714224874,1494
SPD_02,FDiv,0.714248586,1494
SPD_02,FDiv,0.714290016,1494
SPD_02,FDiv,0.714329,1494
SPD_02,FDiv,0.714331027,1494
SPD_02,FDiv,0.714341232,1494
SPD_02,FDiv,0.714354793,1494
SPD_02,FDiv,0.71436894,1494
SPD_02,FDiv,0.714375542,1494
SPD_02,FDiv,0.71442544,1494
SPD_02,FDiv,0.714474822,1494
SPD_02,FDiv,0.714547859,1494
SPD_02,FDiv,0.714557653,1494
SPD_02,FDiv,0.714593518,1494
SPD_02,FDiv,0.71461016,1494
SPD_02,FDiv,0.714634665,1494
SPD_02,FDiv,0.714642312,1494
SPD_02,FDiv,0.714669563,1494
SPD_02,FDiv,0.714676239,1494
SPD_02,FDiv,0.714679508,1494
SPD_02,FDiv,0.71472456,1494
SPD_02,FDiv,0.714767457,1494
SPD_02,FDiv,0.714774488,1494
SPD_02,FDiv,0.714822478,1494
SPD_02,FDiv,0.714848809,1494
SPD_02,FDiv,0.714906375,1494
SPD_02,FDiv,0.714918244,1494
SPD_02,FDiv,0.714918244,1494
SPD_02,FDiv,0.714969891,1494
SPD_02,FDiv,0.715009116,1494
SPD_02,FDiv,0.715029803,1494
SPD_02,FDiv,0.715038309,1494
SPD_02,FDiv,0.715110726,1494
SPD_02,FDiv,0.715140828,1494
SPD_02,FDiv,0.715140828,1494
SPD_02,FDiv,0.715183725,1494
SPD_02,FDiv,0.715219163,1494
SPD_02,FDiv,0.715229668,1494
SPD_02,FDiv,0.715266774,1494
SPD_02,FDiv,0.715283487,1494
SPD_02,FDiv,0.715351223,1494
SPD_02,FDiv,0.715425052,1494
SPD_02,FDiv,0.715545366,1494
SPD_02,FDiv,0.715590187,1494
SPD_02,FDiv,0.715636857,1494
SPD_02,FDiv,0.715640606,1494
SPD_02,FDiv,0.715641578,1494
SPD_02,FDiv,0.71566015,1494
SPD_02,FDiv,0.715731229,1494
SPD_02,FDiv,0.715732719,1494
SPD_02,FDiv,0.715743712,1494
SPD_02,FDiv,0.715760122,1494
SPD_02,FDiv,0.71577646,1494
SPD_02,FDiv,0.715778761,1494
SPD_02,FDiv,0.715796406,1494
SPD_02,FDiv,0.715802527,1494
