site,fdar_type,replicate,No.pixels,convhull,FDiv,FRic,area_ha,Model,Elev
WAY_01,nnr,1000,4296,139.1909208,0.730970223,0.86857,1.7184,Null expectation,3045
WAY_01,nnr,1000,4304,139.2049565,0.730983383,0.86866,1.7216,Null expectation,3045
WAY_01,nnr,1000,4312,139.281314,0.730972523,0.86913,1.7248,Null expectation,3045
WAY_01,nnr,1000,4320,139.3465952,0.730968565,0.86954,1.728,Null expectation,3045
WAY_01,nnr,1000,4328,139.3786513,0.730984304,0.86974,1.7312,Null expectation,3045
WAY_01,nnr,1000,4336,139.4048883,0.73097915,0.8699,1.7344,Null expectation,3045
WAY_01,nnr,1000,4344,139.496644,0.730971651,0.87048,1.7376,Null expectation,3045
WAY_01,nnr,1000,4352,139.540362,0.730973652,0.87075,1.7408,Null expectation,3045
WAY_01,nnr,1000,4360,139.6294083,0.730984838,0.87131,1.744,Null expectation,3045
WAY_01,nnr,1000,4368,139.717849,0.73099657,0.87186,1.7472,Null expectation,3045
WAY_01,nnr,1000,4376,139.8130025,0.731009936,0.87245,1.7504,Null expectation,3045
WAY_01,nnr,1000,4384,139.8693804,0.731013074,0.8728,1.7536,Null expectation,3045
WAY_01,nnr,1000,4392,139.8859795,0.731002875,0.87291,1.7568,Null expectation,3045
WAY_01,nnr,1000,4400,139.9155595,0.730997959,0.87309,1.76,Null expectation,3045
WAY_01,nnr,1000,4408,140.0132781,0.730990862,0.8737,1.7632,Null expectation,3045
WAY_01,nnr,1000,4416,140.0785596,0.731010043,0.87411,1.7664,Null expectation,3045
WAY_01,nnr,1000,4424,140.1673519,0.731020728,0.87466,1.7696,Null expectation,3045
WAY_01,nnr,1000,4432,140.2016264,0.731025917,0.87488,1.7728,Null expectation,3045
WAY_01,nnr,1000,4440,140.2935064,0.731036578,0.87545,1.776,Null expectation,3045
WAY_01,nnr,1000,4448,140.3892441,0.731046798,0.87605,1.7792,Null expectation,3045
WAY_01,nnr,1000,4456,140.4520209,0.731060523,0.87644,1.7824,Null expectation,3045
WAY_01,nnr,1000,4464,140.4955463,0.731051318,0.87671,1.7856,Null expectation,3045
WAY_01,nnr,1000,4472,140.5754486,0.731066065,0.87721,1.7888,Null expectation,3045
WAY_01,nnr,1000,4480,140.6913004,0.731068057,0.87793,1.792,Null expectation,3045
WAY_01,nnr,1000,4488,140.8578696,0.731071688,0.87897,1.7952,Null expectation,3045
WAY_01,nnr,1000,4496,140.8872301,0.731084408,0.87916,1.7984,Null expectation,3045
WAY_01,nnr,1000,4504,140.9078729,0.731079434,0.87929,1.8016,Null expectation,3045
WAY_01,nnr,1000,4512,140.9692351,0.731080326,0.87967,1.8048,Null expectation,3045
WAY_01,nnr,1000,4520,141.0430014,0.731078718,0.88013,1.808,Null expectation,3045
WAY_01,nnr,1000,4528,141.0584346,0.731084959,0.88023,1.8112,Null expectation,3045
WAY_01,nnr,1000,4536,141.0726473,0.731085087,0.88031,1.8144,Null expectation,3045
WAY_01,nnr,1000,4544,141.1064675,0.731079482,0.88053,1.8176,Null expectation,3045
WAY_01,nnr,1000,4552,141.1655443,0.7310905,0.88089,1.8208,Null expectation,3045
WAY_01,nnr,1000,4560,141.214911,0.731088273,0.8812,1.824,Null expectation,3045
WAY_01,nnr,1000,4568,141.2491686,0.731089698,0.88142,1.8272,Null expectation,3045
WAY_01,nnr,1000,4576,141.2970769,0.731092915,0.88172,1.8304,Null expectation,3045
WAY_01,nnr,1000,4584,141.3961709,0.731083201,0.88233,1.8336,Null expectation,3045
WAY_01,nnr,1000,4592,141.4374391,0.731081944,0.88259,1.8368,Null expectation,3045
WAY_01,nnr,1000,4600,141.4629686,0.731061943,0.88275,1.84,Null expectation,3045
WAY_01,nnr,1000,4608,141.5248473,0.731056098,0.88314,1.8432,Null expectation,3045
WAY_01,nnr,1000,4616,141.5872385,0.731041942,0.88353,1.8464,Null expectation,3045
WAY_01,nnr,1000,4624,141.6940828,0.73104285,0.88419,1.8496,Null expectation,3045
WAY_01,nnr,1000,4632,141.7147574,0.731044259,0.88432,1.8528,Null expectation,3045
WAY_01,nnr,1000,4640,141.7350921,0.731052819,0.88445,1.856,Null expectation,3045
WAY_01,nnr,1000,4648,141.7636305,0.731058437,0.88463,1.8592,Null expectation,3045
WAY_01,nnr,1000,4656,141.7991899,0.731052822,0.88485,1.8624,Null expectation,3045
WAY_01,nnr,1000,4664,141.8922242,0.731059644,0.88543,1.8656,Null expectation,3045
WAY_01,nnr,1000,4672,141.9660319,0.731063695,0.88589,1.8688,Null expectation,3045
WAY_01,nnr,1000,4680,141.9832912,0.731067108,0.886,1.872,Null expectation,3045
WAY_01,nnr,1000,4688,142.0504698,0.731061896,0.88642,1.8752,Null expectation,3045
WAY_01,nnr,1000,4696,142.130066,0.731060136,0.88691,1.8784,Null expectation,3045
WAY_01,nnr,1000,4704,142.1598613,0.731066668,0.8871,1.8816,Null expectation,3045
WAY_01,nnr,1000,4712,142.2147214,0.731049175,0.88744,1.8848,Null expectation,3045
WAY_01,nnr,1000,4720,142.3354389,0.73104338,0.8882,1.888,Null expectation,3045
WAY_01,nnr,1000,4728,142.391989,0.731036132,0.88855,1.8912,Null expectation,3045
WAY_01,nnr,1000,4736,142.4731886,0.731037734,0.88906,1.8944,Null expectation,3045
WAY_01,nnr,1000,4744,142.5565344,0.731043711,0.88958,1.8976,Null expectation,3045
WAY_01,nnr,1000,4752,142.6014201,0.731059694,0.88986,1.9008,Null expectation,3045
WAY_01,nnr,1000,4760,142.6501506,0.731063671,0.89016,1.904,Null expectation,3045
WAY_01,nnr,1000,4768,142.7165224,0.731063313,0.89058,1.9072,Null expectation,3045
WAY_01,nnr,1000,4776,142.7939169,0.731062045,0.89106,1.9104,Null expectation,3045
WAY_01,nnr,1000,4784,142.8112726,0.731072072,0.89117,1.9136,Null expectation,3045
WAY_01,nnr,1000,4792,142.8725707,0.731066353,0.89155,1.9168,Null expectation,3045
WAY_01,nnr,1000,4800,142.9280436,0.731067624,0.8919,1.92,Null expectation,3045
WAY_01,nnr,1000,4808,142.9679043,0.731068145,0.89214,1.9232,Null expectation,3045
WAY_01,nnr,1000,4816,142.9923262,0.731069402,0.8923,1.9264,Null expectation,3045
WAY_01,nnr,1000,4824,143.0107328,0.731063908,0.89241,1.9296,Null expectation,3045
WAY_01,nnr,1000,4832,143.1530022,0.731046521,0.8933,1.9328,Null expectation,3045
WAY_01,nnr,1000,4840,143.1907809,0.731049768,0.89354,1.936,Null expectation,3045
WAY_01,nnr,1000,4848,143.2582273,0.731041684,0.89396,1.9392,Null expectation,3045
WAY_01,nnr,1000,4856,143.3240446,0.731042444,0.89437,1.9424,Null expectation,3045
WAY_01,nnr,1000,4864,143.3851388,0.731052068,0.89475,1.9456,Null expectation,3045
WAY_01,nnr,1000,4872,143.430107,0.731054484,0.89503,1.9488,Null expectation,3045
WAY_01,nnr,1000,4880,143.4492527,0.731045754,0.89515,1.952,Null expectation,3045
WAY_01,nnr,1000,4888,143.4828892,0.731046437,0.89536,1.9552,Null expectation,3045
WAY_01,nnr,1000,4896,143.4963245,0.731057784,0.89544,1.9584,Null expectation,3045
WAY_01,nnr,1000,4904,143.5451869,0.731051708,0.89575,1.9616,Null expectation,3045
WAY_01,nnr,1000,4912,143.6113922,0.731043863,0.89616,1.9648,Null expectation,3045
WAY_01,nnr,1000,4920,143.6271706,0.731033477,0.89626,1.968,Null expectation,3045
WAY_01,nnr,1000,4928,143.6627826,0.731038254,0.89648,1.9712,Null expectation,3045
WAY_01,nnr,1000,4936,143.7135453,0.73103486,0.8968,1.9744,Null expectation,3045
WAY_01,nnr,1000,4944,143.7790589,0.731040207,0.89721,1.9776,Null expectation,3045
WAY_01,nnr,1000,4952,143.8773099,0.731047071,0.89782,1.9808,Null expectation,3045
WAY_01,nnr,1000,4960,143.9080801,0.731040852,0.89801,1.984,Null expectation,3045
WAY_01,nnr,1000,4968,143.9336599,0.73103544,0.89817,1.9872,Null expectation,3045
WAY_01,nnr,1000,4976,144.0054046,0.731032792,0.89862,1.9904,Null expectation,3045
WAY_01,nnr,1000,4984,144.0630918,0.731039071,0.89898,1.9936,Null expectation,3045
WAY_01,nnr,1000,4992,144.0864621,0.731037838,0.89913,1.9968,Null expectation,3045
WAY_01,nnr,1000,5000,144.1806893,0.731028454,0.89971,2,Null expectation,3045
WAY_01,nnr,1000,5008,144.2104083,0.731033345,0.8999,2.0032,Null expectation,3045
WAY_01,nnr,1000,5016,144.2776726,0.731029613,0.90032,2.0064,Null expectation,3045
WAY_01,nnr,1000,5024,144.3668124,0.731025356,0.90088,2.0096,Null expectation,3045
WAY_01,nnr,1000,5032,144.4196629,0.731022697,0.90121,2.0128,Null expectation,3045
WAY_01,nnr,1000,5040,144.4499711,0.731026969,0.9014,2.016,Null expectation,3045
WAY_01,nnr,1000,5048,144.4795333,0.731029318,0.90158,2.0192,Null expectation,3045
WAY_01,nnr,1000,5056,144.5422612,0.731037832,0.90197,2.0224,Null expectation,3045
WAY_01,nnr,1000,5064,144.5955876,0.731035301,0.9023,2.0256,Null expectation,3045
WAY_01,nnr,1000,5072,144.6585697,0.731042349,0.9027,2.0288,Null expectation,3045
WAY_01,nnr,1000,5080,144.6763106,0.731038807,0.90281,2.032,Null expectation,3045
WAY_01,nnr,1000,5088,144.7216852,0.731057703,0.90309,2.0352,Null expectation,3045
WAY_01,nnr,1000,5096,144.7352341,0.731064632,0.90318,2.0384,Null expectation,3045
WAY_01,nnr,1000,5104,144.7462272,0.731070381,0.90324,2.0416,Null expectation,3045
WAY_01,nnr,1000,5112,144.7956003,0.731080834,0.90355,2.0448,Null expectation,3045
WAY_01,nnr,1000,5120,144.8633728,0.731088554,0.90398,2.048,Null expectation,3045
WAY_01,nnr,1000,5128,144.9350011,0.731099653,0.90442,2.0512,Null expectation,3045
WAY_01,nnr,1000,5136,145.013948,0.731106335,0.90492,2.0544,Null expectation,3045
WAY_01,nnr,1000,5144,145.0439925,0.73109871,0.9051,2.0576,Null expectation,3045
WAY_01,nnr,1000,5152,145.095911,0.731096441,0.90543,2.0608,Null expectation,3045
WAY_01,nnr,1000,5160,145.1358149,0.731100295,0.90568,2.064,Null expectation,3045
WAY_01,nnr,1000,5168,145.2062624,0.731100091,0.90612,2.0672,Null expectation,3045
WAY_01,nnr,1000,5176,145.2582608,0.731106219,0.90644,2.0704,Null expectation,3045
WAY_01,nnr,1000,5184,145.3296707,0.731105672,0.90689,2.0736,Null expectation,3045
WAY_01,nnr,1000,5192,145.4384742,0.731111302,0.90757,2.0768,Null expectation,3045
WAY_01,nnr,1000,5200,145.4819543,0.731102865,0.90784,2.08,Null expectation,3045
WAY_01,nnr,1000,5208,145.5141651,0.731097418,0.90804,2.0832,Null expectation,3045
WAY_01,nnr,1000,5216,145.5565978,0.731088777,0.9083,2.0864,Null expectation,3045
WAY_01,nnr,1000,5224,145.5631958,0.731075912,0.90834,2.0896,Null expectation,3045
WAY_01,nnr,1000,5232,145.6032001,0.731074735,0.90859,2.0928,Null expectation,3045
WAY_01,nnr,1000,5240,145.6391624,0.731071293,0.90882,2.096,Null expectation,3045
WAY_01,nnr,1000,5248,145.6860282,0.731067591,0.90911,2.0992,Null expectation,3045
WAY_01,nnr,1000,5256,145.7079655,0.731087226,0.90925,2.1024,Null expectation,3045
WAY_01,nnr,1000,5264,145.7621113,0.73109194,0.90959,2.1056,Null expectation,3045
WAY_01,nnr,1000,5272,145.8272072,0.731090443,0.90999,2.1088,Null expectation,3045
WAY_01,nnr,1000,5280,145.8679928,0.73107943,0.91025,2.112,Null expectation,3045
WAY_01,nnr,1000,5288,145.9238718,0.731082125,0.9106,2.1152,Null expectation,3045
WAY_01,nnr,1000,5296,146.0006787,0.731080872,0.91107,2.1184,Null expectation,3045
WAY_01,nnr,1000,5304,146.0421035,0.731091146,0.91133,2.1216,Null expectation,3045
WAY_01,nnr,1000,5312,146.0914131,0.731092239,0.91164,2.1248,Null expectation,3045
WAY_01,nnr,1000,5320,146.1445972,0.731084143,0.91197,2.128,Null expectation,3045
WAY_01,nnr,1000,5328,146.1546811,0.731094957,0.91204,2.1312,Null expectation,3045
WAY_01,nnr,1000,5336,146.1985713,0.731106408,0.91231,2.1344,Null expectation,3045
WAY_01,nnr,1000,5344,146.2244988,0.731109588,0.91247,2.1376,Null expectation,3045
WAY_01,nnr,1000,5352,146.2595245,0.731116342,0.91269,2.1408,Null expectation,3045
WAY_01,nnr,1000,5360,146.3183865,0.731118238,0.91306,2.144,Null expectation,3045
WAY_01,nnr,1000,5368,146.3453609,0.731100974,0.91323,2.1472,Null expectation,3045
WAY_01,nnr,1000,5376,146.3551199,0.731108783,0.91329,2.1504,Null expectation,3045
WAY_01,nnr,1000,5384,146.4089511,0.731106166,0.91362,2.1536,Null expectation,3045
WAY_01,nnr,1000,5392,146.4344044,0.731108866,0.91378,2.1568,Null expectation,3045
WAY_01,nnr,1000,5400,146.4593632,0.731122566,0.91394,2.16,Null expectation,3045
WAY_01,nnr,1000,5408,146.566139,0.731126038,0.9146,2.1632,Null expectation,3045
WAY_01,nnr,1000,5416,146.6376644,0.731130909,0.91505,2.1664,Null expectation,3045
WAY_01,nnr,1000,5424,146.6505593,0.731148762,0.91513,2.1696,Null expectation,3045
WAY_01,nnr,1000,5432,146.7004692,0.731143346,0.91544,2.1728,Null expectation,3045
WAY_01,nnr,1000,5440,146.8436521,0.731143816,0.91634,2.176,Null expectation,3045
WAY_01,nnr,1000,5448,146.8802577,0.731148386,0.91657,2.1792,Null expectation,3045
WAY_01,nnr,1000,5456,146.9021288,0.731148513,0.9167,2.1824,Null expectation,3045
WAY_01,nnr,1000,5464,146.9346663,0.731143204,0.9169,2.1856,Null expectation,3045
WAY_01,nnr,1000,5472,146.9652077,0.73115416,0.9171,2.1888,Null expectation,3045
WAY_01,nnr,1000,5480,147.0315258,0.731154564,0.91751,2.192,Null expectation,3045
WAY_01,nnr,1000,5488,147.0700742,0.731164751,0.91775,2.1952,Null expectation,3045
WAY_01,nnr,1000,5496,147.1053794,0.731154943,0.91797,2.1984,Null expectation,3045
WAY_01,nnr,1000,5504,147.1248883,0.731163201,0.91809,2.2016,Null expectation,3045
WAY_01,nnr,1000,5512,147.239968,0.731172536,0.91881,2.2048,Null expectation,3045
WAY_01,nnr,1000,5520,147.2651656,0.731176946,0.91897,2.208,Null expectation,3045
WAY_01,nnr,1000,5528,147.2815401,0.731179741,0.91907,2.2112,Null expectation,3045
WAY_01,nnr,1000,5536,147.2934888,0.731182806,0.91914,2.2144,Null expectation,3045
WAY_01,nnr,1000,5544,147.3394421,0.731188333,0.91943,2.2176,Null expectation,3045
WAY_01,nnr,1000,5552,147.3466152,0.731199741,0.91948,2.2208,Null expectation,3045
WAY_01,nnr,1000,5560,147.3616454,0.731189016,0.91957,2.224,Null expectation,3045
WAY_01,nnr,1000,5568,147.4451703,0.731181329,0.92009,2.2272,Null expectation,3045
WAY_01,nnr,1000,5576,147.4636006,0.731189742,0.92021,2.2304,Null expectation,3045
WAY_01,nnr,1000,5584,147.49367,0.731190007,0.92039,2.2336,Null expectation,3045
WAY_01,nnr,1000,5592,147.5850108,0.731177902,0.92096,2.2368,Null expectation,3045
WAY_01,nnr,1000,5600,147.6579219,0.731175616,0.92142,2.24,Null expectation,3045
WAY_01,nnr,1000,5608,147.6891898,0.731177033,0.92161,2.2432,Null expectation,3045
WAY_01,nnr,1000,5616,147.7306222,0.731184926,0.92187,2.2464,Null expectation,3045
WAY_01,nnr,1000,5624,147.8581077,0.731186893,0.92267,2.2496,Null expectation,3045
WAY_01,nnr,1000,5632,147.8707731,0.731193322,0.92275,2.2528,Null expectation,3045
WAY_01,nnr,1000,5640,147.9016694,0.73119167,0.92294,2.256,Null expectation,3045
WAY_01,nnr,1000,5648,147.9798391,0.731201584,0.92343,2.2592,Null expectation,3045
WAY_01,nnr,1000,5656,148.0392013,0.731199048,0.9238,2.2624,Null expectation,3045
WAY_01,nnr,1000,5664,148.0704481,0.731195738,0.92399,2.2656,Null expectation,3045
WAY_01,nnr,1000,5672,148.0830691,0.731202253,0.92407,2.2688,Null expectation,3045
WAY_01,nnr,1000,5680,148.1007093,0.731200527,0.92418,2.272,Null expectation,3045
WAY_01,nnr,1000,5688,148.1298269,0.731196652,0.92436,2.2752,Null expectation,3045
WAY_01,nnr,1000,5696,148.1461449,0.7312113,0.92447,2.2784,Null expectation,3045
WAY_01,nnr,1000,5704,148.1785861,0.731215286,0.92467,2.2816,Null expectation,3045
WAY_01,nnr,1000,5712,148.2173779,0.731209456,0.92491,2.2848,Null expectation,3045
WAY_01,nnr,1000,5720,148.2400812,0.731215007,0.92505,2.288,Null expectation,3045
WAY_01,nnr,1000,5728,148.2898155,0.731216973,0.92536,2.2912,Null expectation,3045
WAY_01,nnr,1000,5736,148.3833677,0.731206871,0.92595,2.2944,Null expectation,3045
WAY_01,nnr,1000,5744,148.3903244,0.73120792,0.92599,2.2976,Null expectation,3045
WAY_01,nnr,1000,5752,148.4656727,0.731212617,0.92646,2.3008,Null expectation,3045
WAY_01,nnr,1000,5760,148.5680652,0.731208066,0.9271,2.304,Null expectation,3045
WAY_01,nnr,1000,5768,148.6322143,0.731215287,0.9275,2.3072,Null expectation,3045
WAY_01,nnr,1000,5776,148.6610555,0.73121877,0.92768,2.3104,Null expectation,3045
WAY_01,nnr,1000,5784,148.666621,0.731213826,0.92772,2.3136,Null expectation,3045
WAY_01,nnr,1000,5792,148.6879588,0.731216862,0.92785,2.3168,Null expectation,3045
WAY_01,nnr,1000,5800,148.7188303,0.731206674,0.92804,2.32,Null expectation,3045
WAY_01,nnr,1000,5808,148.7869455,0.731211103,0.92847,2.3232,Null expectation,3045
WAY_01,nnr,1000,5816,148.8178392,0.731217914,0.92866,2.3264,Null expectation,3045
WAY_01,nnr,1000,5824,148.8778164,0.731221442,0.92903,2.3296,Null expectation,3045
WAY_01,nnr,1000,5832,148.8914062,0.731231901,0.92912,2.3328,Null expectation,3045
WAY_01,nnr,1000,5840,148.9295113,0.731234118,0.92936,2.336,Null expectation,3045
WAY_01,nnr,1000,5848,148.957108,0.731227611,0.92953,2.3392,Null expectation,3045
WAY_01,nnr,1000,5856,149.0032012,0.731226199,0.92982,2.3424,Null expectation,3045
WAY_01,nnr,1000,5864,149.1086653,0.73123101,0.93047,2.3456,Null expectation,3045
WAY_01,nnr,1000,5872,149.1177554,0.731233267,0.93053,2.3488,Null expectation,3045
WAY_01,nnr,1000,5880,149.1740718,0.731240667,0.93088,2.352,Null expectation,3045
WAY_01,nnr,1000,5888,149.1869965,0.731242509,0.93096,2.3552,Null expectation,3045
WAY_01,nnr,1000,5896,149.2022772,0.73124667,0.93106,2.3584,Null expectation,3045
WAY_01,nnr,1000,5904,149.2399185,0.731246338,0.93129,2.3616,Null expectation,3045
WAY_01,nnr,1000,5912,149.3186533,0.731241566,0.93179,2.3648,Null expectation,3045
WAY_01,nnr,1000,5920,149.3641007,0.731244665,0.93207,2.368,Null expectation,3045
WAY_01,nnr,1000,5928,149.3872531,0.731230328,0.93221,2.3712,Null expectation,3045
WAY_01,nnr,1000,5936,149.4169533,0.731226369,0.9324,2.3744,Null expectation,3045
WAY_01,nnr,1000,5944,149.4771305,0.731241301,0.93277,2.3776,Null expectation,3045
WAY_01,nnr,1000,5952,149.5385745,0.731241338,0.93316,2.3808,Null expectation,3045
WAY_01,nnr,1000,5960,149.6475955,0.731225964,0.93384,2.384,Null expectation,3045
WAY_01,nnr,1000,5968,149.6578801,0.731231566,0.9339,2.3872,Null expectation,3045
WAY_01,nnr,1000,5976,149.6824189,0.731230556,0.93406,2.3904,Null expectation,3045
WAY_01,nnr,1000,5984,149.6941663,0.731220126,0.93413,2.3936,Null expectation,3045
WAY_01,nnr,1000,5992,149.7568004,0.731224667,0.93452,2.3968,Null expectation,3045
WAY_01,nnr,1000,6000,149.7930029,0.731231483,0.93475,2.4,Null expectation,3045
WAY_01,nnr,1000,6008,149.7958016,0.731238327,0.93476,2.4032,Null expectation,3045
WAY_01,nnr,1000,6016,149.803347,0.731242116,0.93481,2.4064,Null expectation,3045
WAY_01,nnr,1000,6024,149.8337783,0.731251753,0.935,2.4096,Null expectation,3045
WAY_01,nnr,1000,6032,149.8617618,0.731241679,0.93518,2.4128,Null expectation,3045
WAY_01,nnr,1000,6040,149.9116854,0.731228466,0.93549,2.416,Null expectation,3045
WAY_01,nnr,1000,6048,149.9611339,0.731225501,0.9358,2.4192,Null expectation,3045
WAY_01,nnr,1000,6056,150.0245442,0.731225768,0.93619,2.4224,Null expectation,3045
WAY_01,nnr,1000,6064,150.0904395,0.731226542,0.9366,2.4256,Null expectation,3045
WAY_01,nnr,1000,6072,150.1216869,0.731225793,0.9368,2.4288,Null expectation,3045
WAY_01,nnr,1000,6080,150.1727609,0.731213494,0.93712,2.432,Null expectation,3045
WAY_01,nnr,1000,6088,150.1838324,0.731208484,0.93719,2.4352,Null expectation,3045
WAY_01,nnr,1000,6096,150.1885804,0.731207304,0.93722,2.4384,Null expectation,3045
WAY_01,nnr,1000,6104,150.2062217,0.731208408,0.93733,2.4416,Null expectation,3045
WAY_01,nnr,1000,6112,150.2692148,0.73120875,0.93772,2.4448,Null expectation,3045
WAY_01,nnr,1000,6120,150.3156826,0.731208473,0.93801,2.448,Null expectation,3045
WAY_01,nnr,1000,6128,150.3488232,0.731216464,0.93822,2.4512,Null expectation,3045
WAY_01,nnr,1000,6136,150.41724,0.731213918,0.93864,2.4544,Null expectation,3045
WAY_01,nnr,1000,6144,150.4465342,0.731211255,0.93883,2.4576,Null expectation,3045
WAY_01,nnr,1000,6152,150.4521169,0.731219587,0.93886,2.4608,Null expectation,3045
WAY_01,nnr,1000,6160,150.4785852,0.731221534,0.93903,2.464,Null expectation,3045
WAY_01,nnr,1000,6168,150.4858184,0.731226419,0.93907,2.4672,Null expectation,3045
WAY_01,nnr,1000,6176,150.5202204,0.731223681,0.93929,2.4704,Null expectation,3045
WAY_01,nnr,1000,6184,150.5746969,0.731228358,0.93963,2.4736,Null expectation,3045
WAY_01,nnr,1000,6192,150.611435,0.731229132,0.93985,2.4768,Null expectation,3045
WAY_01,nnr,1000,6200,150.664272,0.7312302,0.94018,2.48,Null expectation,3045
WAY_01,nnr,1000,6208,150.6971395,0.731222357,0.94039,2.4832,Null expectation,3045
WAY_01,nnr,1000,6216,150.7102487,0.731217257,0.94047,2.4864,Null expectation,3045
WAY_01,nnr,1000,6224,150.7190185,0.73121991,0.94053,2.4896,Null expectation,3045
WAY_01,nnr,1000,6232,150.7808426,0.731224694,0.94091,2.4928,Null expectation,3045
WAY_01,nnr,1000,6240,150.798323,0.7312264,0.94102,2.496,Null expectation,3045
WAY_01,nnr,1000,6248,150.8388726,0.731207832,0.94127,2.4992,Null expectation,3045
WAY_01,nnr,1000,6256,150.8603887,0.731217326,0.94141,2.5024,Null expectation,3045
WAY_01,nnr,1000,6264,150.9673165,0.731215174,0.94208,2.5056,Null expectation,3045
WAY_01,nnr,1000,6272,150.98659,0.731216945,0.9422,2.5088,Null expectation,3045
WAY_01,nnr,1000,6280,151.0344272,0.731219529,0.9425,2.512,Null expectation,3045
WAY_01,nnr,1000,6288,151.0459938,0.731214336,0.94257,2.5152,Null expectation,3045
WAY_01,nnr,1000,6296,151.0860973,0.731225357,0.94282,2.5184,Null expectation,3045
WAY_01,nnr,1000,6304,151.1794069,0.731221028,0.9434,2.5216,Null expectation,3045
WAY_01,nnr,1000,6312,151.1869965,0.731238301,0.94345,2.5248,Null expectation,3045
WAY_01,nnr,1000,6320,151.2937797,0.731229802,0.94411,2.528,Null expectation,3045
WAY_01,nnr,1000,6328,151.3313052,0.731224014,0.94435,2.5312,Null expectation,3045
WAY_01,nnr,1000,6336,151.3802098,0.73122983,0.94465,2.5344,Null expectation,3045
WAY_01,nnr,1000,6344,151.4015849,0.731219595,0.94479,2.5376,Null expectation,3045
WAY_01,nnr,1000,6352,151.4236393,0.731211257,0.94492,2.5408,Null expectation,3045
WAY_01,nnr,1000,6360,151.461286,0.731214726,0.94516,2.544,Null expectation,3045
WAY_01,nnr,1000,6368,151.4926353,0.731210081,0.94536,2.5472,Null expectation,3045
WAY_01,nnr,1000,6376,151.5532626,0.731209708,0.94573,2.5504,Null expectation,3045
WAY_01,nnr,1000,6384,151.6668149,0.731206098,0.94644,2.5536,Null expectation,3045
WAY_01,nnr,1000,6392,151.7610719,0.731211287,0.94703,2.5568,Null expectation,3045
WAY_01,nnr,1000,6400,151.7858031,0.731220086,0.94719,2.56,Null expectation,3045
WAY_01,nnr,1000,6408,151.8346313,0.731217528,0.94749,2.5632,Null expectation,3045
WAY_01,nnr,1000,6416,151.8459218,0.731213986,0.94756,2.5664,Null expectation,3045
WAY_01,nnr,1000,6424,151.9067745,0.731223087,0.94794,2.5696,Null expectation,3045
WAY_01,nnr,1000,6432,151.9182582,0.731228528,0.94801,2.5728,Null expectation,3045
WAY_01,nnr,1000,6440,151.9658533,0.73122656,0.94831,2.576,Null expectation,3045
WAY_01,nnr,1000,6448,151.9796654,0.7312296,0.9484,2.5792,Null expectation,3045
WAY_01,nnr,1000,6456,152.0397785,0.731227953,0.94877,2.5824,Null expectation,3045
WAY_01,nnr,1000,6464,152.1387218,0.731217221,0.94939,2.5856,Null expectation,3045
WAY_01,nnr,1000,6472,152.1592187,0.731224007,0.94952,2.5888,Null expectation,3045
WAY_01,nnr,1000,6480,152.1850777,0.731224163,0.94968,2.592,Null expectation,3045
WAY_01,nnr,1000,6488,152.2358731,0.731230856,0.94999,2.5952,Null expectation,3045
WAY_01,nnr,1000,6496,152.2831019,0.731243729,0.95029,2.5984,Null expectation,3045
WAY_01,nnr,1000,6504,152.3172999,0.73124111,0.9505,2.6016,Null expectation,3045
WAY_01,nnr,1000,6512,152.3811335,0.731251195,0.9509,2.6048,Null expectation,3045
WAY_01,nnr,1000,6520,152.4215215,0.731245731,0.95115,2.608,Null expectation,3045
WAY_01,nnr,1000,6528,152.4463855,0.731244107,0.95131,2.6112,Null expectation,3045
WAY_01,nnr,1000,6536,152.4525356,0.731250542,0.95135,2.6144,Null expectation,3045
WAY_01,nnr,1000,6544,152.538929,0.731258309,0.95189,2.6176,Null expectation,3045
WAY_01,nnr,1000,6552,152.5824966,0.731259602,0.95216,2.6208,Null expectation,3045
WAY_01,nnr,1000,6560,152.591164,0.731261972,0.95221,2.624,Null expectation,3045
WAY_01,nnr,1000,6568,152.6740566,0.731251506,0.95273,2.6272,Null expectation,3045
WAY_01,nnr,1000,6576,152.7107697,0.731259078,0.95296,2.6304,Null expectation,3045
WAY_01,nnr,1000,6584,152.7555132,0.731260252,0.95324,2.6336,Null expectation,3045
WAY_01,nnr,1000,6592,152.785233,0.73126319,0.95342,2.6368,Null expectation,3045
WAY_01,nnr,1000,6600,152.8166385,0.731270674,0.95362,2.64,Null expectation,3045
WAY_01,nnr,1000,6608,152.9410564,0.731273106,0.9544,2.6432,Null expectation,3045
WAY_01,nnr,1000,6616,153.0339328,0.731278813,0.95498,2.6464,Null expectation,3045
WAY_01,nnr,1000,6624,153.0500724,0.731296115,0.95508,2.6496,Null expectation,3045
WAY_01,nnr,1000,6632,153.1028242,0.731298156,0.95541,2.6528,Null expectation,3045
WAY_01,nnr,1000,6640,153.1297358,0.731303015,0.95557,2.656,Null expectation,3045
WAY_01,nnr,1000,6648,153.1904682,0.731291997,0.95595,2.6592,Null expectation,3045
WAY_01,nnr,1000,6656,153.202373,0.731294798,0.95603,2.6624,Null expectation,3045
WAY_01,nnr,1000,6664,153.2402546,0.731294886,0.95626,2.6656,Null expectation,3045
WAY_01,nnr,1000,6672,153.3111361,0.731286038,0.95671,2.6688,Null expectation,3045
